"Season","Name","Team","WAR","playerid"
"1973","Ed Herrmann","CHW","0.4","1005732"
"2001","Shea Hillenbrand","BOS","-0.1","196"
"1991","Dante Bichette","MIL","-0.4","1000946"
"2019","Matt Wieters","STL","-0.3","4298"
"1939","Johnny Murphy","NYY","0.1","1009368"
"1989","Rance Mulliniks","TOR","0.1","1009309"
"1985","Glenn Hubbard","ATL","2.3","1006120"
"2012","Jack Hannahan","CLE","0.0","3692"
"1908","Mike Mitchell","CIN","0.3","1009007"
"2015","Elvis Andrus","TEX","1.8","8709"
"2005","Robb Quinlan","LAA","0.0","1779"
"1896","Harry Truby","- - -","-0.4","1013202"
"1932","Ed Montague","CLE","-1.1","1009059"
"2007","Luis Hernandez","BAL","0.4","3206"
"1896","Charlie Ganzel","BSN","-0.2","1004485"
"1906","Pat Moran","CHC","0.7","1009152"
"1942","Eddie Miller","BSN","2.3","1008892"
"1999","Shane Andrews","- - -","-0.7","1588"
"1912","Carl Cashion","WAS","-0.1","1002042"
"1949","Mike Goliat","PHI","-0.1","1004817"
"1982","Jesus Vega","MIN","-0.6","1013393"
"1946","Mark Christman","SLB","0.1","1002218"
"1979","Jack Brohamer","BOS","0.0","1001465"
"1956","Stan Palys","CIN","-0.1","1009978"
"1998","Donnie Sadler","BOS","0.1","627"
"1914","Henry Keupper","SLT","0.4","1006884"
"1962","Ty Cline","CLE","-0.1","1002355"
"1903","Jack Dunleavy","STL","0.2","1003568"
"2013","Jason Bourgeois","TBR","0.0","2225"
"1918","Bob Steele","- - -","0.3","1012450"
"1886","Con Daily","BSN","0.6","1002932"
"2011","John Jaso","TBR","-1.3","5887"
"1945","Bobby Wilkins","PHA","-0.2","1013954"
"1931","Luke Appling","CHW","-0.9","1000284"
"1895","Willie McGill","PHI","0.0","1008522"
"2015","Josh Rutledge","BOS","0.2","11167"
"1874","Doug Allison","NYM","0.7","1000168"
"1978","Henry Cruz","CHW","0.2","1002840"
"1917","Vic Saier","CHC","0.1","1011372"
"1974","Gene Lamont","DET","0.2","1007281"
"1940","Roy Joiner","NYG","0.1","1006516"
"1889","Shorty Fuller","STL","1.8","1004397"
"1927","Chick Autry","CLE","-0.2","1000377"
"1940","Thornton Lee","CHW","0.5","1007468"
"1941","Mike Tresh","CHW","-0.2","1013178"
"1884","Buck West","CIN","-0.1","1013798"
"1992","Gary Pettis","- - -","1.1","1010249"
"1996","Bryan Rekar","COL","0.1","625"
"2011","Andy LaRoche","OAK","-0.6","6444"
"1974","Larry Bowa","PHI","0.8","1001243"
"1976","Jim Essian","CHW","1.2","1003835"
"1988","Larry Sheets","BAL","-0.7","1011852"
"2000","Mark Johnson","CHW","0.6","240"
"2006","Jason Botts","TEX","-0.1","2907"
"1885","Sid Farrar","PHI","2.3","1003939"
"1964","Jay Ward","MIN","0.1","1013613"
"1996","Dmitri Young","STL","-0.2","505"
"2002","Ramon Hernandez","OAK","1.0","918"
"1940","Frank Kalin","PIT","0.0","1006679"
"2009","Josh Fields","CHW","-0.7","7490"
"1999","Eddie Perez","ATL","0.4","400"
"1937","Jack Saltzgaver","NYY","0.0","1011388"
"2002","Wendell Magee","DET","-0.9","477"
"1943","Billy Jurges","NYG","-0.2","1006653"
"1893","Henry Lynch","CHI","-0.1","1007863"
"1872","Fergy Malone","PHN","0.9","1008038"
"1963","Billy Cowan","CHC","-0.2","1002688"
"1969","Danny Walton","SEA","-0.4","1013592"
"1890","Dave McKeough","RCH","0.5","1008594"
"1916","Johnny Evers","BSN","0.6","1003876"
"1906","Jack Hayden","BOS","0.3","1005521"
"1918","Hippo Vaughn","CHC","0.6","1013384"
"1974","Gene Michael","NYY","0.6","1008837"
"1916","Bruno Betzel","STL","0.6","1000934"
"1980","Cesar Geronimo","CIN","0.2","1004639"
"1927","Benny Bengough","NYY","-0.2","1000832"
"1957","Sammy Esposito","CHW","1.4","1003831"
"1914","Bill Warren","IND","0.0","1013640"
"1992","Alex Cole","- - -","-0.5","1002411"
"1964","Steve Boros","CIN","1.5","1001207"
"1918","Wally Gerber","SLB","0.0","1004627"
"1888","Tom Poorman","PHA","1.0","1010438"
"1980","Rafael Ramirez","ATL","0.5","1010673"
"1938","Merv Shea","BRO","0.0","1011833"
"1975","Billy Baldwin","DET","-0.5","1000476"
"1946","Sid Hudson","WAS","0.3","1006141"
"1982","Joe Rudi","OAK","-0.4","1011283"
"1994","Mike Aldrete","OAK","0.0","1000114"
"1993","Rich Renteria","FLA","0.8","1010838"
"2003","Raul Gonzalez","NYM","-0.1","1553"
"1975","Jim Wohlford","KCR","-0.4","1014179"
"2016","Yuli Gurriel","HOU","0.2","19198"
"1928","Earl McNeely","SLB","-1.5","1008666"
"1907","Frank Smith","CHW","0.8","1012139"
"1969","Don Lock","- - -","0.0","1007686"
"1996","Angel Echevarria","COL","-0.2","1498"
"2011","Edgar Renteria","CIN","0.7","1178"
"1976","Fred Stanley","NYY","1.2","1012411"
"1915","Drummond Brown","KCP","0.0","1001511"
"1962","Billy Gardner","- - -","0.3","1004520"
"1915","Jim Eschen","CLE","0.0","1003821"
"1985","Jeff Stone","PHI","-0.6","1012567"
"2018","Eduardo Nunez","BOS","-0.3","6848"
"1957","Willie Jones","PHI","0.0","1006601"
"1926","Bob Shawkey","NYY","0.2","1011825"
"2010","Emilio Bonifacio","FLA","1.2","4054"
"1981","Bert Campaneris","CAL","0.0","1001868"
"2018","Hernan Perez","MIL","0.6","5751"
"1916","Greasy Neale","CIN","0.8","1009474"
"1980","Willie Horton","SEA","-1.2","1006038"
"1974","Rowland Office","ATL","-0.1","1009741"
"1967","Ken Berry","CHW","1.9","1000908"
"1895","Charlie Irwin","CHI","0.0","1006278"
"1985","Kevin McReynolds","SDP","1.9","1008690"
"1901","Jack Dunn","- - -","-1.4","1003573"
"2010","Orlando Cabrera","CIN","0.7","766"
"2017","Maikel Franco","PHI","-0.5","12179"
"2007","Mike Rabelo","DET","-0.1","3693"
"1918","Eddie Ainsmith","WAS","0.6","1000092"
"1984","Bob Meacham","NYY","0.2","1008701"
"1987","Darnell Coles","- - -","-1.0","1002436"
"1918","Red Smyth","STL","0.0","1012225"
"1945","Cecil Travis","WAS","-0.1","1013162"
"1954","Roy Smalley","MIL","-0.2","1012077"
"1895","Barry McCormick","LOU","0.0","1008410"
"2006","Juan Uribe","CHW","1.2","454"
"2001","Jay Payton","NYM","0.2","890"
"1951","Dixie Howell","CIN","0.2","1006095"
"2001","Mike Lieberthal","PHI","0.3","959"
"1891","Cub Stricker","BSR","1.4","1012613"
"1964","Jerry Lumpe","DET","0.7","1007832"
"1913","Bunny Brief","SLB","-0.2","1001423"
"1915","Bill James","- - -","0.4","1006343"
"1960","Roy McMillan","CIN","1.2","1008643"
"1973","Larry Stahl","CIN","0.1","1012383"
"1952","George Lerchen","DET","0.0","1007550"
"2019","Garrett Hampson","COL","-0.2","19262"
"2006","Lance Niekro","SFG","-0.4","1832"
"1951","Wayne Terwilliger","- - -","-0.1","1012934"
"1970","Jerry McNertney","MIL","0.3","1008669"
"1985","U L Washington","MON","0.4","1013659"
"1873","Oscar Bielaski","WSN","0.4","1000950"
"2009","Garrett Atkins","COL","-1.0","1790"
"1999","Bobby Hughes","MIL","-0.2","1006151"
"1872","Tom Carey","BAL","0.0","1001948"
"1990","Nelson Liriano","- - -","0.0","1007650"
"1888","Pete Hotaling","CLE","0.1","1006046"
"1965","Adolfo Phillips","PHI","-0.1","1010280"
"2010","Carlos Gomez","MIL","0.4","4881"
"1986","Dickie Thon","HOU","1.2","1013033"
"1993","Mario Diaz","TEX","-0.1","1003267"
"1995","Alex Rodriguez","SEA","-0.3","1274"
"1962","Lee Maye","MIL","0.8","1008294"
"1987","Mike Fitzgerald","MON","-0.8","1004114"
"1960","Curt Flood","STL","0.1","1004165"
"1970","Bob Spence","CHW","-0.3","1012319"
"1885","Joe Sommer","BAL","1.9","1012275"
"1924","Ernie Wingard","SLB","0.2","1014129"
"1998","Chris Widger","MON","0.7","1541"
"1958","Red Schoendienst","MIL","1.6","1011600"
"1905","Hal Chase","NYH","0.1","1002163"
"1938","Vern Kennedy","DET","0.4","1006851"
"1985","Derrel Thomas","PHI","-0.1","1012971"
"2016","Nolan Reimold","BAL","-0.3","3441"
"1914","Buck Weaver","CHW","0.8","1013694"
"2020","Austin Meadows","TBR","-0.2","15672"
"1985","Wade Rowdon","CIN","0.0","1011251"
"1989","Chris James","- - -","-2.0","1006347"
"1962","Barry Shetrone","BAL","0.2","1011886"
"1884","Charlie Robinson","IND","0.7","1011057"
"1964","Tommy Harper","CIN","1.1","1005383"
"1967","Tommy Helms","CIN","0.8","1005616"
"1966","Dick Green","KCA","1.9","1004991"
"1984","Manny Trillo","SFG","0.5","1013184"
"1924","Bud Clancy","CHW","-0.2","1002254"
"1983","Jim Wohlford","MON","0.7","1014179"
"1956","Bob Kennedy","- - -","-0.6","1006835"
"1938","Al Lopez","BSN","0.4","1007751"
"2011","Wilin Rosario","COL","0.0","8002"
"1910","Bill Steele","STL","0.1","1012449"
"2014","DJ LeMahieu","COL","0.3","9874"
"1890","Dick Johnston","- - -","-0.9","1006445"
"1899","Tommy Tucker","CLE","-1.4","1013213"
"2008","Robb Quinlan","LAA","-0.5","1779"
"2006","Aaron Miles","STL","-0.6","1844"
"1966","Jim Landis","CLE","0.2","1007296"
"2016","Rob Segedin","LAD","0.0","11446"
"2018","Gorkys Hernandez","SFG","0.1","4146"
"1995","Damon Buford","- - -","-0.1","1001635"
"2011","Jeremy Hermida","- - -","0.4","7208"
"1986","Robbie Wine","HOU","-0.1","1014126"
"1962","Sammy Taylor","- - -","0.2","1012887"
"1967","Walt Williams","CHW","0.5","1014044"
"1995","Pat Kelly","NYY","0.4","1006812"
"1886","Buster Hoover","BAL","0.3","1006006"
"1995","Tim Laker","MON","-0.2","1681"
"1951","Chris Van Cuyk","BRO","0.0","1013345"
"1964","Ed Kirkpatrick","LAA","0.1","1006969"
"1963","Manny Mota","PIT","-0.3","1009259"
"1987","Henry Cotto","NYY","0.4","1002664"
"1994","Junior Ortiz","TEX","0.2","1009861"
"1886","Dude Esterbrook","NYG","1.8","1003839"
"1965","J.C. Martin","CHW","-0.1","1008173"
"1871","George Bird","ROC","-0.2","1000978"
"1914","Joe Boehling","WAS","0.5","1001115"
"2016","Austin Jackson","CHW","-0.1","9848"
"1929","Ed Walsh","CHW","0.2","1013571"
"2009","Drew Macias","SDP","-0.2","5451"
"1976","Freddie Patek","KCR","2.8","1010052"
"1926","Bobby Reeves","WAS","-0.2","1010780"
"1934","Tommy Thevenow","PIT","-0.8","1012952"
"1999","Alex Fernandez","FLA","0.4","1003993"
"1954","Larry Jansen","NYG","0.1","1006358"
"1921","Mike McNally","NYY","0.3","1008656"
"1892","Walt Wilmot","CHI","0.5","1014056"
"1910","Red Dooin","PHI","0.1","1003401"
"1914","Jean Dubuc","DET","1.0","1003519"
"2013","Don Kelly","DET","0.0","2216"
"1891","Pat Pettee","LOU","0.0","1010247"
"1912","George Stovall","SLB","-0.3","1012584"
"1984","Marc Hill","CHW","0.4","1005828"
"2002","Rondell White","NYY","-0.6","856"
"1968","Gary Peters","CHW","0.8","1010228"
"1975","Orlando Ramirez","CAL","-0.5","1010672"
"1999","Chris Gomez","SDP","0.0","1208"
"1957","George Strickland","CLE","-0.2","1012615"
"2003","Vance Wilson","NYM","0.4","903"
"1999","Midre Cummings","MIN","-0.1","1927"
"1928","Bobby Burke","WAS","0.1","1001676"
"1902","John Warner","BOS","0.2","1013636"
"2013","Derrick Robinson","CIN","0.1","2784"
"1979","Jim Wohlford","MIL","0.2","1014179"
"1968","Bruce Look","MIN","0.4","1007743"
"1933","Bill Cissell","CLE","-0.1","1002247"
"1970","Bart Johnson","CHW","0.3","1006422"
"1965","Lew Burdette","- - -","0.3","1001662"
"1910","Bill Powell","PIT","0.1","1010481"
"1891","Shorty Fuller","STL","0.5","1004397"
"1913","Grover Land","CLE","-0.1","1007293"
"2012","Brett Jackson","CHC","0.2","9632"
"1915","Cy Barger","PRB","0.3","1000541"
"1921","Red Oldham","DET","0.3","1009762"
"2011","Willie Bloomquist","ARI","0.0","1066"
"1936","Hugh Mulcahy","PHI","0.0","1009289"
"1920","Glenn Myatt","PHA","-1.0","1009414"
"2011","Chris Johnson","HOU","-0.9","1191"
"1955","Roy Smalley","PHI","0.9","1012077"
"2009","Kaz Matsui","HOU","0.7","1854"
"1931","Rabbit Warstler","BOS","-0.4","1013643"
"2019","Billy McKinney","TOR","0.0","15654"
"1943","Clyde McCullough","CHC","0.3","1008435"
"2002","Jeff Liefer","CHW","-0.3","245"
"1978","Freddie Patek","KCR","1.1","1010052"
"2015","Michael Morse","- - -","-0.4","3035"
"1890","Bill Delaney","CLE","-0.2","1003163"
"1992","Greg Litton","SFG","0.4","1007668"
"1984","Spike Owen","SEA","1.4","1009924"
"1932","Freddy Leach","BSN","-0.1","1007424"
"1976","Bill Russell","LAD","2.3","1011311"
"1998","Danny Bautista","ATL","0.4","47"
"1942","Clyde Shoun","CIN","0.1","1011934"
"1992","Dave Gallagher","NYM","-0.1","1004448"
"2001","Wendell Magee","DET","0.3","477"
"1986","Dale Berra","NYY","0.2","1000896"
"1969","Jose Martinez","PIT","0.7","1008178"
"1972","Ron Clark","- - -","0.1","1002306"
"1940","Crash Davis","PHA","-0.2","1003042"
"1953","Eddie Miksis","CHC","-1.3","1008854"
"1917","Lee King","PIT","0.3","1006935"
"1902","Malachi Kittridge","BSN","0.7","1006983"
"2018","Neil Walker","NYY","0.1","7539"
"1985","Denny Gonzalez","PIT","-0.3","1004830"
"2018","Greg Bird","NYY","0.1","14131"
"1989","Mark Salas","CLE","-0.1","1011376"
"1957","Cal McLish","CLE","0.4","1008626"
"1922","Sparky Adams","CHC","-0.1","1000063"
"1954","Karl Olson","BOS","-1.3","1009794"
"1979","Rick Auerbach","CIN","0.0","1000362"
"2019","Nick Martini","- - -","-0.2","12005"
"1882","Jerry Dorgan","PHA","1.0","1003409"
"1946","Tommy Bridges","DET","0.0","1001421"
"1978","Claudell Washington","- - -","-0.7","1013654"
"1913","John Knight","NYY","0.1","1007041"
"2006","Jose Castillo","PIT","-0.8","1866"
"1907","Charley O'Leary","DET","1.4","1009765"
"1877","Ross Barnes","CHI","0.2","1000573"
"1980","Lou Whitaker","DET","1.3","1013846"
"1917","Chief Meyers","- - -","0.7","1008823"
"1979","Don Reynolds","SDP","-0.1","1010869"
"1917","Fritz Mollwitz","PIT","0.0","1009042"
"1961","Ed Sadowski","LAA","-0.4","1011364"
"1976","Bob Robertson","PIT","-0.4","1011024"
"2009","Jarrod Saltalamacchia","TEX","0.3","5557"
"1965","Jose Cardenal","CAL","1.5","1001937"
"1969","Len Gabrielson","LAD","-0.3","1004419"
"1948","Bob Chipman","CHC","0.1","1002195"
"1948","Jack Harshman","NYG","0.0","1005435"
"1948","Ken Trinkle","NYG","0.0","1013186"
"2013","Jason Giambi","CLE","-0.7","818"
"1967","Horace Clarke","NYY","2.9","1002287"
"1935","Bobby Reis","BRO","0.0","1010813"
"1960","Felix Mantilla","MIL","-0.9","1008081"
"1962","Merritt Ranew","HOU","-0.3","1010695"
"1911","George McBride","WAS","1.0","1008342"
"1985","Darryl Motley","KCR","-0.6","1009260"
"1989","Frank White","KCR","1.7","1013872"
"2000","Wiki Gonzalez","SDP","0.7","1033"
"1898","Bill Hallman","BRO","0.4","1005257"
"1995","Mike Lieberthal","PHI","-0.1","959"
"1998","Bernard Gilkey","- - -","-0.3","1004706"
"1915","Jack Enzenroth","KCP","0.0","1003794"
"1976","Mark Wagner","DET","0.1","1013488"
"1895","Bert Inks","LOU","0.0","1006265"
"1955","Jay Porter","DET","0.0","1010454"
"1989","Manuel Lee","TOR","0.2","1007460"
"1883","Jersey Bakely","PHA","0.1","1000440"
"1989","Rick Dempsey","LAD","1.1","1003203"
"1948","Connie Ryan","BSN","0.2","1011335"
"1945","Stew Hofferth","BSN","0.1","1005900"
"1984","Bill Stein","TEX","-0.2","1012463"
"1980","Alan Ashby","HOU","0.8","1000336"
"2014","Tyler Collins","DET","0.0","12723"
"1922","Johnny Mitchell","- - -","-0.1","1009002"
"1996","Kevin Koslofski","MIL","-0.4","1007119"
"1917","Frank Snyder","STL","0.9","1012245"
"1993","Tim Bogar","NYM","0.2","1001120"
"1976","Terry Humphrey","CAL","0.7","1006188"
"1917","Lefty Tyler","BSN","0.2","1013252"
"2010","Jai Miller","KCR","0.2","5715"
"1983","Rick Dempsey","BAL","1.8","1003203"
"1919","Frank Gilhooley","BOS","-0.4","1004705"
"1995","Brent Gates","OAK","1.0","1004570"
"1949","Sam Mele","- - -","-1.3","1008747"
"1983","Jerry Remy","BOS","0.5","1010828"
"1941","Gus Mancuso","STL","0.1","1008051"
"1986","Bob Kearney","SEA","1.0","1006728"
"2013","Lorenzo Cain","KCR","2.0","9077"
"1944","Oscar Judd","BOS","0.1","1006640"
"1984","Ivan Calderon","SEA","0.1","1001825"
"1914","Ed Lafitte","BKF","0.6","1007250"
"1909","Walt DeVoy","SLB","-0.1","1003255"
"1923","Rollie Naylor","PHA","0.2","1009470"
"1937","Mule Haas","CHW","-0.6","1005173"
"1923","Roy Elsh","CHW","-0.6","1003757"
"1899","Frank Martin","NYG","-0.3","1008165"
"1898","Red Ehret","LOU","0.1","1003708"
"1981","Jesse Barfield","TOR","0.6","1000537"
"2016","Peter Bourjos","PHI","0.2","2578"
"2012","Eric Hosmer","KCR","-1.3","3516"
"1929","Wally Roettger","STL","-1.4","1011125"
"1976","Tommy Davis","- - -","-0.2","1003084"
"1988","Lonnie Smith","ATL","0.2","1012176"
"1978","Grant Jackson","PIT","0.1","1006298"
"2003","Jason Jones","TEX","-0.4","1775"
"1883","Fred Mann","COL","0.8","1008062"
"1985","Luis Salazar","CHW","-0.9","1011378"
"1993","Mike Huff","CHW","0.4","1006145"
"1939","Clint Brown","CHW","0.1","1001504"
"2005","Yuniesky Betancourt","SEA","0.5","8585"
"1908","Amos Strunk","PHA","0.0","1012634"
"1960","Ted Lepcio","PHI","-0.2","1007545"
"1987","Jamie Quirk","KCR","0.3","1010621"
"1926","Hal Carlson","PHI","0.4","1001961"
"1941","Alan Strange","SLB","-0.2","1012595"
"1957","Bill Tuttle","DET","-0.4","1013238"
"1972","Jim Howarth","SFG","0.3","1006083"
"2017","Derek Fisher","HOU","0.0","16192"
"2005","Phil Nevin","- - -","-1.1","1049"
"1979","Mike Squires","CHW","0.3","1012371"
"1891","John Reilly","CIN","-0.2","1010803"
"1882","Juice Latham","PHA","0.9","1007373"
"2020","Luis Garcia","WSN","-0.4","20391"
"1917","Frank Schulte","- - -","-0.5","1011631"
"1992","Dwight Gooden","NYM","0.9","1004852"
"1994","Terry Pendleton","ATL","0.5","1010157"
"1973","Vada Pinson","CAL","-0.4","1010360"
"1979","Manny Trillo","PHI","1.3","1013184"
"1987","Gary Matthews","- - -","-0.5","1008255"
"2004","Toby Hall","TBD","0.3","1210"
"2016","Matt Reynolds","NYM","0.3","13788"
"1986","Pat Sheridan","DET","0.2","1011872"
"1993","Derrick White","MON","-0.1","1013863"
"1909","Johnny Lush","STL","0.1","1007847"
"1944","Eddie Lake","BOS","0.3","1007260"
"2002","Frank Menechino","OAK","0.5","931"
"1898","Tom Kinslow","- - -","0.0","1006952"
"1925","Whitey Witt","NYY","-0.2","1014175"
"1905","Clark Griffith","NYH","0.0","1005038"
"1981","Jerry Turner","- - -","-0.1","1013228"
"1896","Sam Mertes","PHI","-0.3","1008794"
"1910","Dots Miller","PIT","-0.1","1008885"
"1950","Gene Bearden","- - -","0.0","1000717"
"1963","Lenny Green","MIN","0.5","1005005"
"1946","Bill Rigney","NYG","0.2","1010960"
"2001","Denny Hocking","MIN","-0.3","730"
"1993","Eduardo Zambrano","CHC","-0.1","1014414"
"1959","Jim Davenport","SFG","0.9","1003017"
"1956","Whitey Herzog","WAS","-1.8","1005746"
"1942","Frankie Kelleher","CIN","0.0","1006771"
"1954","Roy McMillan","CIN","-0.3","1008643"
"1919","Dick Burrus","PHA","-0.7","1001734"
"1978","Ron Blomberg","CHW","-0.2","1001081"
"1909","Bill Cooney","BSN","0.0","1002584"
"1909","Ed Kusel","SLB","0.1","1007217"
"1992","Bobby Rose","CAL","0.3","1011200"
"2010","Danny Worth","DET","0.5","198"
"2019","Josh Phegley","OAK","0.3","9308"
"2012","Ben Francisco","- - -","-0.4","4677"
"1942","Phil Masi","BSN","0.1","1008212"
"2011","Chris Coghlan","FLA","-0.5","6878"
"1962","Ken Hubbs","CHC","-0.5","1006124"
"1945","Fred Vaughn","WAS","-0.1","1013382"
"2001","Deivi Cruz","DET","-0.6","1025"
"2018","Jim Adduci","DET","-0.5","6448"
"2013","Chris Dickerson","BAL","0.3","7095"
"2008","Carlos Gomez","MIN","2.7","4881"
"1945","Van Mungo","NYG","0.4","1009321"
"1946","Guy Curtright","CHW","-0.1","1002907"
"1964","Al Spangler","HOU","-1.0","1012302"
"2002","Armando Rios","PIT","0.0","1006"
"1934","Frankie Hayes","PHA","-0.6","1005526"
"1970","Jim Davenport","SFG","-0.1","1003017"
"1971","Don Kessinger","CHC","0.4","1006877"
"2020","Jonathan Arauz","BOS","0.0","20275"
"1995","Willie Banks","- - -","0.3","1434"
"1933","Don Brennan","NYY","0.2","1001389"
"1945","Gee Walker","CIN","-0.7","1013519"
"2012","Everth Cabrera","SDP","1.6","8155"
"2006","Andy Phillips","NYY","-0.9","2075"
"1896","Brownie Foreman","- - -","0.0","1004228"
"1919","George Cutshaw","PIT","1.6","1002913"
"1880","Joe Hornung","BUF","1.0","1006031"
"1985","Larry Owen","ATL","-0.1","1009917"
"2006","Toby Hall","- - -","-0.4","1210"
"1990","Terry Shumpert","KCR","-0.2","449"
"1941","Billy Myers","CHC","0.1","1009418"
"2003","Rickey Henderson","LAD","0.1","194"
"1990","Dickie Thon","PHI","1.4","1013033"
"1926","Frank Wilson","BSN","-0.4","1014076"
"2002","Royce Clayton","CHW","1.0","226"
"2013","Jurickson Profar","TEX","-0.2","10815"
"1960","Billy Goodman","CHW","0.5","1004856"
"2003","Mo Vaughn","NYM","-0.6","899"
"2007","Darin Erstad","CHW","0.7","11"
"1996","Doug Mirabelli","SFG","-0.2","202"
"2014","Wilmer Flores","NYM","1.2","5827"
"2017","Erik Gonzalez","CLE","0.2","13369"
"1909","Claude Rossman","- - -","0.0","1011234"
"2002","Andy Sheets","TBD","0.9","1226"
"1936","Charlie Gelbert","STL","-0.4","1004607"
"1879","John McGuinness","SYR","0.1","1008555"
"1916","Fritz Maisel","NYY","-0.2","1008004"
"2012","Juan Diaz","CLE","-0.2","9235"
"1966","Dick Howser","CLE","0.1","1006110"
"1927","Clarence Mitchell","PHI","0.1","1008998"
"1980","Garry Maddox","PHI","1.9","1007948"
"1890","Mike Dorgan","SYR","-0.4","1003410"
"2003","Khalil Greene","SDP","-0.2","1826"
"1957","Eddie Kasko","STL","0.4","1006711"
"1940","Gene Desautels","BOS","-0.1","1003227"
"2007","Wes Helms","PHI","-0.6","94"
"1917","Swede Risberg","CHW","0.1","1010984"
"1952","Fred Hatfield","- - -","0.3","1005489"
"1911","Johnny Kling","- - -","-0.7","1007008"
"1934","Jack Russell","WAS","0.3","1011313"
"1995","Chad Fonville","- - -","0.7","1004208"
"1891","Jerry Denny","- - -","-0.1","1003209"
"2010","Gerardo Parra","ARI","0.7","8553"
"1980","Gary Alexander","CLE","-0.7","1000123"
"1959","Reno Bertoia","WAS","-0.1","1000917"
"1996","Tomas Perez","TOR","0.3","965"
"1955","Sam Dente","CLE","0.2","1003214"
"2004","Jason Marquis","STL","0.8","105"
